sample_alias	experiment_id	experiment_name	sample_id	experiment_type	access_status	studies	publications	platform	instrument_model	protocol_label	library_strategy	library_source	library_selection	library_layout	insert_size	read_length	filepath	sample_alias	replicate
159753524-BUCC-259	8603	159753524-buccalmucosa2	4870	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		95		159753524-BUCC-259	0
764366428-PTON-395	8604	764366428-palatinetonsils3	5665	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764366428-PTON-395	0
763860675-TONG-0	8605	763860675-tonguedorsum1_SRS014888	5477	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763860675-TONG-0	0
763961826-RAC_L-129	8606	763961826-leftretroauricularcrease2_SRS019015	5529	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763961826-RAC_L-129	0
159753524-BUCC-336	8607	SRS077767	4879	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		159753524-BUCC-336	0
765135172-NASAL-297	8608	765135172-anteriornares2	5859	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765135172-NASAL-297	0
160704339-SUPRA-0	8609	160704339-supragingivalplaque1_SRS020340	5098	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160704339-SUPRA-0	0
160178356-BUCC-261	8610	160178356-buccalmucosa2	4926	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160178356-BUCC-261	0
160603188-ST-224	8611	160603188-stool2_SRS058070	5065	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160603188-ST-224	0
764467579-PFORN-364	8612	764467579-posteriorfornix3	5700	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764467579-PFORN-364	0
764062976-PFORN-286	8613	764062976-posteriorfornix2_SRS062520	5576	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764062976-PFORN-286	0
764305738-SUPRA-0	8614	764305738-supragingivalplaque1_SRS015899	5638	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764305738-SUPRA-0	0
159268001-BUCC-357	8615	SRS078775	4718	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159268001-BUCC-357	0
706846339-ST-0	8616	706846339-stool1_SRS052697	6135	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		706846339-ST-0	0
765094712-TONG-1	8617	765094712-tonguedorsum1_SRS018591	5842	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765094712-TONG-1	0
763901136-ST-0	8618	763901136-stool1_SRS015133	5496	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763901136-ST-0	0
764467579-PTON-364	8619	764467579-palatinetonsils3	5699	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764467579-PTON-364	0
160582958-SUPRA-0	8620	160582958-supragingivalplaque1_SRS017691	5041	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160582958-SUPRA-0	0
160319967-TONG-0	8621	160319967-tonguedorsum1_SRS017439	4961	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160319967-TONG-0	0
764447348-SUPRA-0	8622	764447348-supragingivalplaque1_SRS015989	5687	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764447348-SUPRA-0	0
763496533-BUCC-0	8623	763496533-buccalmucosa1_SRS013945	5379	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763496533-BUCC-0	0
158944319-NASAL-413	8624	158944319-anteriornares3	4645	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158944319-NASAL-413	0
159551223-TONG-0	8625	159551223-tonguedorsum1_SRS017120	4801	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159551223-TONG-0	0
160582958-BUCC-224	8626	160582958-buccalmucosa2	5046	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160582958-BUCC-224	0
861967750-SUPRA-224	8627	861967750-supragingivalplaque2	6052	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		861967750-SUPRA-224	0
764811490-ST-171	8628	764811490-stool1_SRS042284	5774	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764811490-ST-171	0
764325968-TONG-225	8629	764325968-tonguedorsum2_SRS048411	5635	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764325968-TONG-225	0
404239096-RAC_R-0	8630	404239096-rightretroauricularcrease1_SRS058221	6077	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		404239096-RAC_R-0	0
160380657-TONG-231	8631	160380657-tonguedorsum2	4979	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160380657-TONG-231	0
764184357-ST-170	8632	764184357-stool1_SRS048870	5599	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764184357-ST-170	0
763860675-SUPRA-0	8633	763860675-supragingivalplaque1_SRS014894	5475	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763860675-SUPRA-0	0
763577454-PFORN-36	8634	763577454-posteriorfornix2_SRS015073	5398	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763577454-PFORN-36	0
160582958-BUCC-401	8635	160582958-buccalmucosa3	5051	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		160582958-BUCC-401	0
160319967-PFORN-0	8636	160319967-posteriorfornix1_SRS017497	4959	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160319967-PFORN-0	0
160502038-RAC_L-390	8637	160502038-lretroauricularcrease3	5031	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160502038-RAC_L-390	0
765337473-SUPRA-289	8638	765337473-supragingivalplaque2	5946	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765337473-SUPRA-289	0
763435843-NASAL-0	8639	763435843-anteriornares1_SRS013876	5318	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763435843-NASAL-0	0
159207311-ST-231	8640	159207311-stool2_SRS024132	4691	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159207311-ST-231	0
763395383-NASAL-401	8641	763395383-anteriornares3	5309	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		763395383-NASAL-401	0
765560005-NASAL-171	8642	765560005-anteriornares2_SRS063178	6011	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		765560005-NASAL-171	0
763496533-SUPRA-0	8643	763496533-supragingivalplaque1_SRS013949	5380	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763496533-SUPRA-0	0
159207311-RAC_R-378	8644	159207311-rretroauricularcrease3	4681	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159207311-RAC_R-378	0
338793263-PFORN-0	8645	338793263-posteriorfornix1_SRS051505	6163	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		338793263-PFORN-0	0
550534656-ST-0	8646	550534656-stool1_SRS043001	6172	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-ST-0	0
160319967-BUCC-308	8647	160319967-buccalmucosa3	4950	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		160319967-BUCC-308	0
763435843-BUCC-1	8648	763435843-buccalmucosa1_SRS013881	5319	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763435843-BUCC-1	0
764588959-BUCC-1	8649	764588959-buccalmucosa1_SRS016088	5735	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764588959-BUCC-1	0
158499257-NASAL-238	8650	158499257-anteriornares2_SRS022645	4587	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158499257-NASAL-238	0
159753524-SUPRA-0	8651	159753524-supragingivalplaque1_SRS016541	4868	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159753524-SUPRA-0	0
763577454-SUPRA-36	8652	763577454-supragingivalplaque2_SRS015063	5400	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763577454-SUPRA-36	0
160582958-SUPRA-401	8653	160582958-supragingivalplaque3	5052	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160582958-SUPRA-401	0
686765762-NASAL-110	8654	686765762-anteriornares3	5249	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		686765762-NASAL-110	0
764143897-PFORN-223	8655	764143897-posteriorfornix2_SRS047335	5594	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764143897-PFORN-223	0
764305738-SUPRA-77	8656	764305738-supragingivalplaque2_SRS018975	5642	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764305738-SUPRA-77	0
178713055-ST-176	8657	178713055-stool2_SRS142599	6306	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		178713055-ST-176	0
763901136-BUCC-1	8658	763901136-buccalmucosa1_SRS015040	5498	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763901136-BUCC-1	0
159247771-NASAL-217	8659	159247771-anteriornares2_SRS024064	4712	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159247771-NASAL-217	0
764184357-ST-170	8660	764184357-stool2_SRS048870	5599	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764184357-ST-170	0
764143897-ST-2	8661	764143897-stool1_SRS015217	5596	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764143897-ST-2	0
158802708-TONG-0	8662	158802708-tonguedorsum1	4614	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158802708-TONG-0	0
370425937-ST-139	8663	370425937-stool2_SRS057478	5156	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		370425937-ST-139	0
763820215-TONG-0	8664	763820215-tonguedorsum1_SRS014124	5424	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-TONG-0	0
370425937-TONG-4	8665	370425937-tonguedorsum1_SRS022719	5158	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		370425937-TONG-4	0
159571453-BUCC-233	8666	159571453-buccalmucosa2_SRS024470	4805	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159571453-BUCC-233	0
161412393-ST-203	8667	161412393-stool2_SRS053356	5128	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		161412393-ST-203	0
763597684-ST-161	8668	763597684-stool2_SRS019582	5406	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763597684-ST-161	0
159166850-ST-252	8669	159166850-stool2_SRS049896	4674	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		159166850-ST-252	0
765195863-BUCC-322	8670	765195863-buccalmucosa3	5896	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765195863-BUCC-322	0
763901136-ST-309	8671	763901136-stool2_SRS063985	5493	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763901136-ST-309	0
764143897-TONG-0	8672	764143897-tonguedorsum1_SRS015209	5597	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764143897-TONG-0	0
763577454-MIDVAG-0	8673	763577454-midvagina1_SRS014466	5393	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763577454-MIDVAG-0	0
160380657-BUCC-231	8674	160380657-buccalmucosa2	4977	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		160380657-BUCC-231	0
159490532-RAC_R-236	8675	159490532-rightretroauricularcrease2_SRS058182	4777	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159490532-RAC_R-236	0
160603188-TONG-0	8676	160603188-tonguedorsum1_SRS017808	5068	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160603188-TONG-0	0
550534656-BUCC-0	8677	550534656-buccalmucosa1_SRS050007	6171	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		550534656-BUCC-0	0
158398106-NASAL-0	8678	158398106-anteriornares1_SRS012663	4564	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158398106-NASAL-0	0
158944319-ST-0	8679	158944319-stool1_SRS011302	4656	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158944319-ST-0	0
158883629-PFORN-0	8680	158883629-posteriorfornix1	4626	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		158883629-PFORN-0	0
160178356-SUPRA-261	8681	160178356-supragingivalplaque2	4927	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		160178356-SUPRA-261	0
765155402-TONG-357	8682	765155402-tonguedorsum3	5875	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765155402-TONG-357	0
809635352-ST-0	8683	809635352-stool1_SRS022524	5176	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		809635352-ST-0	0
158944319-BUCC-278	8684	158944319-buccalmucosa2_SRS024281	4646	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158944319-BUCC-278	0
158944319-BUCC-413	8685	158944319-buccalmucosa3	4644	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158944319-BUCC-413	0
338793263-ST-0	8686	338793263-stool1_SRS054590	6160	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		338793263-ST-0	0
737052003-SUPRA-269	8687	737052003-supragingivalplaque2	6064	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		737052003-SUPRA-269	0
370425937-BUCC-4	8688	370425937-buccalmucosa1_SRS022721	5159	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		370425937-BUCC-4	0
160421117-ST-0	8689	160421117-stool1_SRS016753	4997	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160421117-ST-0	0
675950834-SUPRA-0	8690	675950834-supragingivalplaque1_SRS055401	6148	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		675950834-SUPRA-0	0
765377934-SAL-324	8691	765377934-saliva3	5964	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765377934-SAL-324	0
508703490-NASAL-0	8692	508703490-anteriornares1_SRS047708	6102	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		508703490-NASAL-0	0
159814214-BUCC-259	8693	159814214-buccalmucosa2_SRS043422	4881	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		159814214-BUCC-259	0
159288231-ST-0	8694	159288231-stool1-Bro_SRS013638	4737	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		159288231-ST-0	0
764649650-ST-330	8695	764649650-stool2_SRS104400	5748	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		764649650-ST-330	0
763820215-BUCC-274	8696	763820215-buccalmucosa2_SRS043676	5420	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		763820215-BUCC-274	0
158742018-TONG-0	8697	158742018-tonguedorsum1_SRS011243	4600	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		158742018-TONG-0	0
638754422-RAC_R-287	8698	638754422-rretroauricularcrease3	5137	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		638754422-RAC_R-287	0
764325968-ST-0	8699	764325968-stool1_SRS015960	5627	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		764325968-ST-0	0
765013792-PFORN-387	8700	765013792-posteriorfornix3	5812	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		100		765013792-PFORN-387	0
160218816-BUCC-0	8701	160218816-buccalmucosa1_SRS018443	4937	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160218816-BUCC-0	0
295137534-TONG-161	8702	295137534-tonguedorsum2	5191	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		93		295137534-TONG-161	0
159146620-ST-0	8703	159146620-stool1_SRS011452	4671	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		100		159146620-ST-0	0
158802708-BUCC-0	8704	158802708-buccalmucosa1	4611	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina HiSeq 2000	external	WGS	METAGENOMIC	RANDOM	paired		101		158802708-BUCC-0	0
160765029-ST-0	8705	160765029-stool1_SRS020869	5110	metagenome	public	HMP	12015:Lloyd-Price, Jason	ILLUMINA	Illumina Genome Analyzer II	external	WGS	METAGENOMIC	RANDOM	paired		101		160765029-ST-0	0
